text,label
software jobs challaa undoo LB Nagar lo young graduates ki,0
"Rajesh deadline miss chesaadhu, 'estimation ga chesanu' annadu — estimation = guess confirmed bru",1
Chitti cheppaadu new Instagram download chesanu try cheyyi ani,0
"morning roti breakfast ki chesamu, ammaa chesaadu today",0
reading habit chaallu useful undi long term lo anukunde,0
"warden room check chesdu, Lucky room clean chesadu first time — inspection effect bru",1
software jobs chaala undie Tirupati lo young graduates ki,0
"code review lo Surya cheppadu 'this can be optimized' — nenu rasanu, nenu embarrassed avunuu",1
"Eluru lo colleges chaala undhi, students everywhere undoo anukunta",0
"nenu Zomato lo payment chesaadhu bill ki, easy ga undoo",0
Hindupur lo transport options improve avvunu metro tho,0
group study sometimes helpful avunuu anukunde complex subjects ki,0
"crush same compilers class lo undoo, nenu rojuu attend chesanu — subject ledu bro attendance reason different",1
"Ravi cheppadu Ongole ki vellaadani, nenu kudaa veltanu annanu",0
auto wala 'meter ledoo' ante 3x rate adugadu — Chirala special experience,1
"team outing undy, Bhai leave chesadu — anti-social professional brow",1
"room mate broh early rise chesaadu, alarm 5 AM ki, nenu 5 AM ki sleeping — different schedules bru",1
"Mehdipatnam lo different areas undie, each area different culture undi",0
"office lunch lo sambar undoo, nenu ShareChat order chesanu — mess food bypass broh",1
"YouTube lo okkaa video chusanu, 3 hours tarvata oka click lo — algorithm trap broh",1
"Deepak room lo roti dabbala cook chesaadu, entire floor smell aayindi — community notification",1
"movie lo villain chaalaa smart undie, hero okkka scene lo defeat chesaadhu — audience: wait what",1
"nenu Surya tho OOPS doubts discuss chesanu, clear avvunuu finally",0
"room mate bru early rise chesaadhu, alarm 5 AM ki, nenu 5 AM ki sleeping — different schedules broo",1
"okkka bite mirchi bajji tinnanu, finish avunu entire plate — portion control failed brooo",1
"naa data mining class morning lo undi, attend chesanu",0
Rakesh chepdu new Spotify download chesanu try cheyyi ani,0
"naa wifi chaalaa fast undi — speed test lo matrame, actual lo ledhu bru",1
"broo cheppadu 'battery saver mode lo undii' — nenu text chesanu, 3 hours tarvata reply vasindi",1
"Dharani chepindi library books return date vasindi ani, return chesanu",0
"mess food challaa bad undi, complain chesamu, next day koodha same — feedback loop laedu",1
"Bumrah out avunu, entire India silent avvunuu — national moment of grief",1
"morning biryani breakfast ki chesamu, amma chesdu today",0
discrete maths prepare avvadam ki daily consistent practice important undii,0
Bhimavaram lo road expansion project start avunu this month,0
"Dilsukhnagar challa big city undy, population chala undi currently",0
"nenu Keerthi ki wish chesanu exam ki, all the best annadi",0
tamarind rice health benefits chaala undhi nutritional value tho,0
"Mahesh Babu movie trailer chaalaa undhi ani 4 tickets kattanu, movie logic ledu — trailer cheated bro",1
practical knowledge challa important undhi theoretical kanna anukunde,0
"Naga Chaitanya dialogue Chintu records room lo use chesaadu, professor appreciate chesdu — cinema education works",1
"naa economics class holiday lo undi, attend chesanu",0
"power cut avunuu Secunderabad lo, exam night lo — God timing perfect broh",1
"movie lo villain chaala smart undoo, hero okkka scene lo defeat chesadu — audience: wait what",1
"Srinu adugadu which physics book better ani, reference book suggest chesanu",0
"nanaaa WhatsApp lo 'good morning' message forward chesdu, nenu reply ledoo chesanu — generational gap",1
today dawn lo Pappu Tenali ki Uber lo vellaadu,0
reading habit chaala useful undi long term lo anukunde,0
time management important skill undie students ki anukuntunna,0
Rajesh today OS assignment submit chesadhu on time,0
Srinu today networks assignment submit chesaadu on time,0
AI okaa important branch undoo computer science lo,0
"bus timings change avunu Karimnagar lo recently, new schedule vasindi",0
"nenu Babu ki AI concept explain chesanu, understood annadu",0
"naa exam hall ki cycle lo daily velthunna, time avunuu chala",0
"meeting schedule avvunu, 'this could have been an email' — every time brooo",1
"nenu Keerthi tho DBMS group study chesadu, helpful avunu",0
"morning pesarattu breakfast ki chesamu, amma chesadhu today",0
"nenu Divya ki cheppanu class time change avvunuu ani, okay annadi",0
"Hyderabad lo new IT park build avutundi, jobs increase avvunu anukuntaa",0
"engineering colleges chaalaa undi Telangana lo, competition koodaa chala",0
"nenu online class attend chesanu today, notes rasanu properly",0
"room mate broo light 2 AM daka chestunnadu, exam leduu, YouTube undhi — dedication wrong place",1
"hostel inspection day lo room super clean avnu, next day garbage again — temporary excellence",1
public transport use cheyyadam traffic reduce avnu pollution koodha taginchutundi,0
"naa DBMS record okkka page kooda rayaledu, submission day lo Bhai xerox shop lo undii certified L",1
"nenu Chitti tho ML doubts discuss chesanu, clear avvunu finally",0
"Tejaswi cheppindi library books return date vasindi ani, return chesanu",0
nenu Kamal tho Tirupati meet avunu ani plan chesaadhu,0
"night lo jalebi eat chesanu, morning ki amma ki telusindi — digestive system traitor bru",1
"nenu Venky tho DSA doubts discuss chesanu, clear avnu finally",0
"naa physics valla management miss ayindii, management valla physics miss ayindhi — perfect planning",1
"group project lo Mani okkaa slide chesadu, presentation day lo nenu explain chesanu — Mani ekkada undoo legend",1
"India match undhi, AI exam kooda undy, nenu match chesanu — priorities clear bru",1
Guntur chala develop avutundi last few years lo,0
"dosa spicy order chesanu, 'extra spicy' antee, tears vasindi — bravado backfire broo",1
"office coffee machine broken avnu, entire team productivity zero — dependency confirmed bro",1
Bindu adugindi 'emaina special undiva nalo?' — nenu OS notes rasaanu simultaneously,1
curd rice chala healthy option undy daily diet lo,0
"Allu Arjun new movie announce aayindi, fans excited avnu, nenu OS exam tension lo undoo — different worlds",1
"government professor recruitment notification release avvunu, applications start avvunuu",0
rasgulla health benefits challaa undi nutritional value tho,0
nenu Santosh tho Chirala meet avvunuu ani plan chesaadhu,0
nenu Vijay tho Hindupur meet avnu ani plan chesadhu,0
"nenu chicken curry tho dinner chesamu family tho, challaa undii",0
"power cut ayindhi, phone dead, fan ledoo, summer — Machilipatnam punishment level heat no way",1
"today economics lab session undi, experiment complete chesdu",0
"nenu pappu tho dinner chesamu family tho, chaallu undi",0
engineering chala popular course undhi Andhra Pradesh lo,0
"power cut avvunuu, phone charge laedu, powerbank edu — darkness in every way brooo",1
Deepak Rajahmundry lo relatives ni chusaadaniki chesaadu weekend lo,0
technology chala fast ga change avutundi every year,0
nenu Babu tho LB Nagar meet avvunu ani plan chesaadhu,0
"new hospital Adoni lo open avutundi next month, facilities challa undii",0
"hostel gate closed avvunuu, Rakesh wall jump chesdu, security undii — caught in 4K broh",1
"ammgaru cheppindhi 'doctor avutav' ani, naa marks chusaka 'compounder avunu kadaa' ani update chesdu",1
"nenu today Anantapur ki truck lo vellanu, chaala time avunu",0
jalebi challa healthy option undhi daily diet lo,0
"Kiran exam hall lo calculator teesukochadu, economics lo calculations ledhu — prepared for wrong subject genius bro",1
"Shubman Gill out avunu, entire India silent avnu — national moment of grief",1
"sambar traditional Rajahmundry dish undii, festivals lo prepare avvunuu",0
"IPL season lo networks study ledhu, exam results reflect avunu — cricket education brow",1
"summer lo Warangal lo power cut — fan edu, AC laedu, life edu bru",1
AI research field chaalaa active undy currently globally,0
Chitti Hindupur lo designer ga work chestunnadu currently,0
"amma cheppindhi 'doctor avutav' ani, naa marks chusaka 'compounder avvunuu kada' ani update chesaadhu",1
"3 months crush chesanu, Radha cheppindhi 'I have a boyfriend' ani day 1 lo ledu — time waste certified",1
"Munna cheppadu results morning lo vasthay ani, wait chesamu",0
attu preparation method different ga undhi different regions lo,0
"state lo rainfall chaala undy this monsoon season, reservoirs full avunu",0
"group project lo Gopi okka slide chesadu, presentation day lo nenu explain chesanu — Gopi ekkada undii",1
work from home easy anti — Sekhar amma background lo biryani chesthu meeting lo 😬,1
"hostel curfew 10 PM, Venu 10:01 ki vasadu — warden face priceless brow",1
"attha illu vacchindi, ammgaru cleaning started 6 AM — natural disaster alert certified L",1
Machilipatnam lo real estate prices increase avvunu last year lo,0
"India win avnu, Pavan bike lo celebrate chesadu — okkka run ki overreact avvunuu brooo",1
"night mess lo gulab jamun extra undy, Sanjay 5 plates tinnadu — bulk season broo",1
"Radha story pettindi, nenu first viewer avnu — stalker ledhu bro just coincidence",1
"Mahesh cheppadu results weekend lo vasthay ani, wait chesamu",0
"night mess lo chicken curry extra undii, Charan 5 plates tinnadu — bulk season broh",1
amma: nuvvu ekkadoo unnav? nenu: library lo. ammgaru: mee college lo library ekkadaa undoo daa? peak comedy,1
"Telugu cinema industry challa big undie, annual revenue challa undii",0
Mani Dilsukhnagar lo relatives ni chusaadaniki chesaadu weekend lo,0
"bag pack chesanu trip ki, okaa thing forget chesadhu, charger — always the charger",1
"Pavan deadline miss chesadu, 'estimation ga chesanu' annadu — estimation = guess confirmed brooo",1
"Josh lo jalebi order chesanu, wrong item vasindi, hungry avnu tinna — hunger defeats ego",1
statistics nerchukovadam career ki important undhi anukuntunna,0
"performance review lo self assessment rasanu, manager overwrite chesdu — useless exercise bro",1
"KL Rahul out avunuu, entire India silent avvunuu — national moment of grief",1
"Kalyan Ram new movie announce ayindhi, fans excited avnu, nenu OOPS exam tension lo undy — different worlds",1
"movie lo hero okka song lo 5 countries lo dance chesaadhu, nenu okaa Karimnagar bus stop daataledu",1
"Karimnagar lo different areas undie, each area different culture undie",0
"state lo rainfall chala undoo this monsoon season, reservoirs full avnu",0
"hostel wifi password change avunuu, warden ki request chesdu, 'study cheyyi' annadu — classic block",1
"meeting schedule avunu, 'this could have been an email' — every time bro",1
"diet start chesanu — upma chusaka cancel avunu, health is wealth but food is life bro",1
Ramu Guntur lo relatives ni chusaadaniki chesadhu weekend lo,0
"Dilsukhnagar lo new IT park build avutundi, jobs increase avunu anukuntaa",0
"Instagram lo life challa undie, real lo meet avnu — filter world different broo",1
OOPS prepare avvadam ki daily consistent practice important undie,0
"Telugu cinema industry chaalaa big undie, annual revenue chala undii",0
"Vijay Usha tho first date ki Bhimavaram lo tomato rice tinnaru, bill split chesaadhu — modern love",1
"nenu dal rice tinnanu, chala undii anukuntaa",0
"movie lo hero okka song lo 5 countries lo dance chesaadu, nenu okkaa Vijayawada bus stop daataledu",1
Chirala chaalaa develop avutundi last few years lo,0
"babai cheppadu 'Prasad ni chuso chaala undii' — Prasad fail avvunuu broo, different level inspiration",1
"crush same TOC class lo undi, nenu rojuu attend chesanu — subject ledu bro attendance reason different",1
"nenu PhonePe lo payment chesaadhu bill ki, easy ga undii",0
"YouTube lo pesarattu order chesanu, wrong item vasindi, hungry avvunuu tinna — hunger defeats ego",1
"Telugu cinema industry chaallu big undy, annual revenue challa undi",0
"room mate broh early rise chesadhu, alarm 5 AM ki, nenu 5 AM ki sleeping — different schedules bro",1
"mess food chala bad undy, complain chesamu, next day kudaa same — feedback loop edu",1
"Ramu Usha tho first date ki Hindupur lo garelu tinnaru, bill split chesadu — modern love",1
"Tadipatri chaallu big city undii, population chaala undii currently",0
"Mani cheppaadu Secunderabad ki vellaadani, nenu koodaa veltanu annanu",0
"Ravi cheppadu tomorrow Tenali lo program undi ani, attend chestava adugadu",0
