text,label
"NTR movie review: 'logic ledhu' — fans: 'logic ante em bro, emotion chuso'",1
healthy ga undadam ki pesarattu tinate chaalaa undhi,0
weather today chala hot ga undi Tirupati lo,0
"naa physics marks chusaka okka nimisham silent ga undii, grief kadu brow — pure shock",1
morning pesarattu breakfast ki chesamu 👍,0
Sunday night 11 PM ki Monday ki prepare avvadam start chesanu — classic broh,1
work from home easy ante — Arjun ammaaa background lo biryani chesthu meeting lo gg,1
relationship status: OS tho broh — at least it needs me haha,1
"Zomato lo order chesanu '30 mins' anti — 2 hours lo vada vasindy, cold ga undie",1
"today English lab session undii, prepare avutunna",0
Hyderabad lo water supply schedule change avvunu,0
Prasad library lo CN class attend chesdu,0
Karimnagar lo traffic problem address cheyyaali antey,0
Arjun new bus kinukkunnadu last month sure,0
time management important undy students ki,0
nenu networks interesting undie antey anukuntaa,0
"today algorithms lab session undi, prepare avutunna right",0
"movie lo hero oka song lo 5 countries lo dance chesadu, nenu okaa Hyderabad bus stop daateri ledhu",1
"diet start chesanu — vada chusaka cancel chesanu, health is wealth but food is life 😂",1
Sai Guntur lo relatives ni chusaadaniki chesdu,0
"ammaaa sambar chesindi, nenu 'challaa undi' annanu — laedu, pure diplomacy brooo",1
"babai cheppadu 'Teja ni chuso chaala undy' — Teja fail avvunu brooo, different level inspiration 💀",1
chapati chala healthy ga undie daily tinte,0
Bhaskar exam hall lo CN class attend chesadu,0
new hospital Hyderabad lo open avutundi next month,0
mass movie ante Pawan Kalyan dialogue ni Lucky WhatsApp status lo pettadu — feels undie broo,1
auto wala 'meter laedu' antey 3x rate adugadu — Hyderabad experience 💀,1
"naa life Chiranjeevi movie la undie — interval ki twist, climax ki logic laedu broo 😭😭",1
college college lo algorithms class ledu today ante Surya amma ki call chesadu 'holiday' ani — smart move,1
"hero bike stunt chesadu, Srinu try chesadu — bike undi, Srinu hospital lo undii lmao",1
nenu Nellore lo YouTube use chesthu undie,0
"naa TOC paper lo okkka question kadu telivindi, kani confident ga avnu rasa — confidence bro not knowledge gg",1
Hyderabad lo new IT park build avutundi,0
auto wala 'meter edu' ante 3x rate adugadu — Hyderabad experience,1
"Kiran Deepika ki good morning text chesadu daily, adi read avunuu reply edu — read receipts cruelty brow",1
"Prabhas movie review: 'logic ledhu' — fans: 'logic ante em broo, emotion chuso' gg",1
"nenu idli tinnanu, challa undie",0
mass movie ante Pawan Kalyan dialogue ni Rajesh WhatsApp status lo pettadu — feels undi broh,1
"villain 1000 cr spend chesadu plan ki, hero okka punch lo finish — ROI zero lmao",1
Mahesh library lo ML chadduvutunnadu,0
resume lo ML skills mention cheyyadam important,0
electricity rates change avutunnai Warangal lo,0
Nellore lo water supply schedule change avnu,0
"ammaaa cooking chesthu undii, nenu help cheyyadam try chesanu — ammaa 'nuvvu poni chadduvuko' annadi lmao",1
Ramu Rajahmundry lo relatives ni chusaadaniki chesaadu,0
"Rajahmundry lo okkka seat dorikithe lucky day ani anukunde, destination vastundi ledhu",1
Kiran Kurnool lo relatives ni chusaadaniki chesaadu,0
chemistry nerchukovadam important undi career ki,0
"nanna 'maa time lo chala cheyydam kashtapaddamu' ante, aatime lo CN ledhu broo — different struggle",1
CN nerchukovadam important undhi career ki,0
"nenu Pawan Kalyan movies chustanu, chaalaa undi ante",0
"today DSA lab session undhi, prepare avutunna",0
Mahesh back bench lo undii kani first bencher kanna better marks — back lo wifi strong undi lol,1
"today maths lab session undhi, prepare avutunna",0
"Ramu university lo attendance leduu broh, but ammaa tho 'daily velthunna' antadu — technically ledu lol",1
"Bhaskar Suma ki 'hi' text chesadu, 3 days tarvata reply vasindi — chaala busy schedule undi",1
nenu DSA interesting undie ante anukunde,0
nenu Tirupati lo YouTube use chesthu undy,0
Sunday night 11 PM ki Monday ki prepare avvadam start chesanu — classic broo 🤣,1
"naa DSA paper lo okka question kaadu telivindi, kani confident ga avunuu rasa — confidence bro not knowledge",1
pilot avvadam challaa kaashtam undi kani worth it 👍👍,0
"amma 'oka doctor ni chadi, set avutav' antey, nenu still English clear cheyyalekapotunna rip",1
"Lucky Bhavana ki good morning text chesadu daily, adi read avvunu reply ledu — read receipts cruelty brow 😭😭",1
"Warangal lo okka seat dorikithe lucky day ani anukuntunna, destination vastundi ledhu 💀",1
chicken curry chala healthy ga undhi daily tinte 🙂,0
biryani chaala healthy ga undhi daily tinte 🙂,0
"naa networks professor chala fast broh, notes laedu, brain ledhu, hope laedu, future leduu",1
morning dosa breakfast ki chesamu cool,0
Suresh lab lo maths class attend chesaadu 🤔,0
"Mahesh Babu movie lo villain challaa try chesadu, hero ki okka scratch ledhu — plot armour max level",1
"naa wifi challaa fast undi — speed test lo matrame, actual lo ledhu broo lol",1
Naveen new RTC bus kinukkunnadu last month,0
Sunday night 11 PM ki Monday ki prepare avvadam start chesanu — classic brooo,1
amma: nuvvuu ekkada unnav? nenu: library lo. ammaaa: mee college lo library ekkadaa undie ra? caught lol,1
pesarattu challaa healthy ga undi daily tinte,0
CA avvadam chala kaashtam undi kani worth it,0
healthy ga undadam ki chicken curry tinate challa undie,0
"Srinu assignment last minute chesadu, font 16, margins wide, 3 pages done — engineering genius lol",1
Ramu exam hall lo DSA class attend chesdu,0
government 'smart city' ante Rajahmundry lo share auto ki roads edu — very smart,1
"valentine's day ki Mahesh alone undie, chicken curry order chesadu — self love era",1
regular exercise chala important undii health ki,0
mass movie ante Allu Arjun dialogue ni Venky WhatsApp status lo pettadu — feels undie bro,1
naa seminar hall ki walking distance lo undhi,0
"naa CN paper lo okaa question kaaduu telivindi, kani confident ga avunuu rasa — confidence bro not knowledge 💀",1
regular exercise challa important undi health ki,0
nenu physics interesting undhi anti anukuntaa,0
relationship status: TOC tho brooo — at least it needs me bruh,1
"hero bike stunt chesadu, Ravi try chesadu — bike undie, Ravi hospital lo undii 😭😭",1
"nannaa bike ki petrol laedu, naaku pocket money ledu, iddaru same team",1
"phone lo 1% battery, charger room lo undi, nenu hall lo undii — impossible distance",1
"nenu sambar try chesanu first time, okay ga undi cool",0
resume lo physics skills mention cheyyadam important,0
"today English lab session undie, prepare avutunna right",0
"Vijay Deverakonda okka punch lo 10 mandi ni edu chesadu, nenu oka algorithms paper clear cheyyalekapoyanu lol",1
"nenu sambar try chesanu first time, okay ga undhi",0
state lo rainfall chaala undhi this monsoon,0
group study sometimes helpful avunuu anukuntunna 🙏,0
OS nerchukovadam important undy career ki,0
CA avvadam chala kaashtam undie kani worth it 👍👍,0
"relatives adugutunnaru 'what are your plans' ani, nenu TOC pass avvadam plan broh — small goals lmao",1
mass movie anti Mahesh Babu dialogue ni Gopi WhatsApp status lo pettadu — feels undie brooo lmao,1
"amma 'oka CA ni chadi, set avutav' antey, nenu still algorithms clear cheyyalekapotunna",1
"Sekhar Kavya tho first date ki Rajahmundry lo dosa tinnaru, bill split chesadu — modern love",1
reading habit chaala useful undii long term lo 👍,0
"nenu gongura rice tinnanu, challaa undy hmm",0
"babai cheppadu 'Babai ni chuso challaa undi' — Babai fail avunu bro, different level inspiration 😂",1
"ex vasindi message 'how are you' ani, nenu CN fail avutunna — great timing brooo",1
"traffic lo Vizag lo okka hour stuck, GPS '2 mins away' antu undie — GPS lying broh 😂",1
healthy ga undadam ki sambar tinate challaa undy,0
"naa chemistry professor challaa fast brooo, notes ledu, brain laedu, hope ledhu, future leduu",1
"propose chesanu, 'I think of you as a brother' annadi — physics result kanna worse shock rip",1
group study sometimes helpful avvunu anukuntaa right,0
auto wala 'meter ledhu' antey 3x rate adugadu — Hyderabad experience 🤣,1
Sai new bike kinukkunnadu last month,0
weather today chaala hot ga undi Hyderabad lo,0
"YouTube lo order chesanu '30 mins' ante — 2 hours lo vada vasindhi, cold ga undii haha",1
"naa maths professor chala fast broo, notes leduu, brain leduu, hope ledu, future ledu 💔",1
electricity rates change avutunnai Tirupati lo,0
"diet start chesanu — vada chusaka cancel chesanu, health is wealth but food is life lmao",1
"nenu online class attend chesanu today, notes rasanu right",0
"Surya Indu tho first date ki Nellore lo idli tinnaru, bill split chesadu — modern love 💀",1
Lucky new share auto kinukkunnadu last month,0
"diet start chesanu — pesarattu chusaka cancel chesanu, health is wealth but food is life 🤣",1
"amma cheppindi 'doctor avutav' ani, naa DBMS marks chusaka 'compounder avvachu' ani update chesindi",1
"ammaa cheppindi 'doctor avutav' ani, naa maths marks chusaka 'compounder avvachu' ani update chesindi 🤣",1
Kurnool lo traffic problem address cheyyaali anti,0
"Allu Arjun movie lo villain challaa try chesadu, hero ki oka scratch leduu — plot armour max level bruh",1
naa placement cell ki walking distance lo undie,0
Rajesh new bus kinukkunnadu last month,0
"Balayya dialogue Chitti placement cell lo use chesadu, professor appreciate chesdu — cinema education",1
healthy ga undadam ki chicken curry tinate challaa undii,0
nenu Nellore lo YouTube use chesthu undhi,0
work from home easy ante — Babai ammaaa background lo idli chesthu meeting lo,1
exam lo Mahesh pray chesadu 'God MCQ lo A avvani cheyyadham' — specific prayer works bruh,1
"placement cell lo HR adugadu 'where do you see yourself in 5 years', Mahesh 'sleeping' annadu — honest answer 😂",1
Warangal lo traffic problem address cheyyaali antey,0
nenu OS interesting undy antee anukunde,0
"naa DBMS professor chaala fast broo, notes edu, brain laedu, hope ledu, future ledu",1
"meeting lo mute avnu matladanu, 5 mins tarvata telusindi — everyone saw brooo",1
networks prepare avvadam ki daily 2 hours chadduvukovadam avunuu,0
vegetables daily tinte immunity improve avvunu,0
healthy ga undadam ki egg rice tinate challaa undhi,0
"ex vasindi message 'how are you' ani, nenu algorithms fail avutunna — great timing broo gg",1
"Chiranjeevi okka punch lo 10 mandi ni ledu chesadu, nenu oka networks paper clear cheyyalekapoyanu 💀",1
"nenu vada tinnanu, challa undie",0
"naa CN marks chusaka oka nimisham silent ga undii, grief kadu broo — pure shock",1
"naa wifi chala fast undii — speed test lo matrame, actual lo laedu broo bruh",1
nenu today Guntur ki RTC bus lo vellanu 👍👍,0
"nenu sambar tinnanu, chala undi",0
"nenu vada tinnanu, chaala undy",0
Bhaskar library lo OS chadduvutunnadu,0
Chitti library lo maths chadduvutunnadu,0
reading habit chaala useful undi long term lo,0
"nenu Mahesh Babu movies chustanu, chala undhi ante",0
"amma vada chesindi, nenu 'challaa undii' annanu — leduu, pure diplomacy broo",1
internships chaala important undi final year ki 🤔,0
regular exercise challa important undhi health ki,0
"amma cooking chesthu undi, nenu help cheyyadam try chesanu — amma 'nuvvu poni chadduvuko' annadi 🤣",1
"Guntur lo okkka seat dorikithe lucky day ani anukunde, destination vastundi ledu",1
CN nerchukovadam important undii career ki,0
"naa OS paper lo okka question kaadu telivindi, kani confident ga avunuu rasa — confidence bro not knowledge",1
Suresh ML assignment complete chesadhu yesterday,0
"nenu chicken curry tinnanu, challaa undhi",0
"Babai Anu tho first date ki Vizag lo sambar tinnaru, bill split chesadu — modern love",1
"ammaa cheppindi 'doctor avutav' ani, naa chemistry marks chusaka 'compounder avvachu' ani update chesindi",1
"nenu chicken curry tinnanu, chaala undhi",0
"nenu idli try chesanu first time, okay ga undii",0
"Suresh Swathi ki good morning text chesadu daily, adi read avunuu reply leduu — read receipts cruelty brooo F",1
"Ramu Jyothi tho first date ki Kurnool lo roti tinnaru, bill split chesadu — modern love 😂",1
"naa OS paper lo okka question kadu telivindi, kani confident ga avvunu rasa — confidence bro not knowledge",1
"Prabhas movie review: 'logic ledhu' — fans: 'logic ante em brooo, emotion chuso' lol",1
Rajesh physics assignment complete chesdu yesterday,0
internships chala important undhi final year ki,0
"nenu gongura rice try chesanu first time, okay ga undy",0
"WhatsApp lo idli order chesanu, wrong item vasindii, hungry avunuu tinna — hunger > ego gg",1
"hero bike stunt chesadu, Surya try chesadu — bike undi, Surya hospital lo undi lol",1
reading habit challa useful undhi long term lo sure,0
"Swiggy lo sambar order chesanu, wrong item vasindy, hungry avvunu tinna — hunger > ego 😭😭",1
"naa life Allu Arjun movie la undie — interval ki twist, climax ki logic ledhu brooo",1
"nenu gongura rice tinnanu, chaalaa undy 🙌",0
"nenu vada tinnanu, chaalaa undhi 🙌",0
"placement cell lo HR adugadu 'where do you see yourself in 5 years', Babai 'sleeping' annadu — honest answer 😂",1
healthy ga undadam ki chapati tinate challaa undy,0
"naa wifi challaa fast undhi — speed test lo matrame, actual lo ledu brooo",1
mass movie antee Vijay Deverakonda dialogue ni Arjun WhatsApp status lo pettadu — feels undy broh,1
"today chemistry lab session undi, prepare avutunna 🙏",0
Nellore lo water supply schedule change avunuu,0
"ex vasindi message 'how are you' ani, nenu chemistry fail avutunna — great timing brooo",1
"naa life Chiranjeevi movie la undhi — interval ki twist, climax ki logic laedu broo 😭😭",1
"'gym join chestanu' ani January 1 ki fee kattanu, January 5 ki forget avnu — annual tradition haha",1
reading habit chaala useful undhi long term lo,0
college hostel lo chemistry class edu today antey Naveen amma ki call chesadu 'holiday' ani — smart move 💀,1
